hour,distance_km,route_deviation_m,unexpected_stop_s,nearby_safe_zone_count,nearby_police_or_hospital,community_reports_nearby,is_weekend,safety_score,high_risk
7,4.85,65.0,47.2,4,1,0,1,100.0,0
20,3.11,92.0,6.9,0,0,0,0,83.6,0
8,4.65,64.6,16.5,3,1,1,0,100.0,0
3,2.76,131.6,23.7,5,1,0,1,87.3,0
0,0.31,6.9,22.4,1,0,1,0,50.1,1
5,6.97,10.6,25.9,3,0,1,0,100.0,0
21,3.61,137.7,19.4,1,1,0,0,84.2,0
13,4.09,1.5,12.0,2,1,0,0,100.0,0
23,0.94,11.6,0.5,0,1,2,1,60.8,1
5,6.75,81.4,14.5,4,0,1,1,92.4,0
8,1.61,50.6,11.2,3,1,0,0,100.0,0
3,3.46,6.8,9.9,1,0,0,1,68.0,0
9,6.77,4.4,20.2,1,1,1,0,100.0,0
13,3.82,13.6,5.0,5,0,2,0,100.0,0
19,7.47,19.3,3.4,0,1,0,0,68.7,0
8,1.91,108.8,12.0,2,1,2,0,96.6,0
18,5.81,62.4,7.3,2,0,1,0,100.0,0
15,7.83,49.0,15.5,2,0,1,0,100.0,0
7,4.53,2.7,14.8,1,0,1,1,92.5,0
21,5.63,28.5,15.7,2,1,0,0,92.4,0
10,3.33,66.6,12.1,4,0,2,0,92.6,0
3,6.09,98.2,3.4,1,0,0,0,55.3,1
23,7.3,57.4,29.5,0,1,1,0,47.8,1
21,5.71,33.8,1.1,0,1,0,0,89.1,0
1,7.51,144.1,37.9,1,0,0,0,54.2,1
21,4.83,2.8,32.6,2,0,0,0,71.3,0
22,4.74,62.4,29.5,1,0,1,1,40.7,1
19,2.65,54.1,25.6,1,1,0,0,89.1,0
6,5.76,45.6,41.6,1,0,1,0,85.9,0
15,7.09,29.5,46.2,1,0,0,0,84.9,0
12,5.28,38.3,10.2,5,0,1,0,99.1,0
14,2.09,30.7,72.2,1,1,1,0,92.4,0
14,4.49,22.9,11.6,4,1,1,0,100.0,0
15,6.12,33.7,3.9,5,0,1,0,99.0,0
12,7.53,109.2,50.4,1,0,0,0,100.0,0
16,1.51,29.6,4.4,4,0,1,1,100.0,0
12,1.28,54.0,2.0,0,1,0,0,100.0,0
0,3.48,23.6,54.3,5,0,1,0,61.7,1
0,1.27,1.5,1.0,4,1,1,0,95.4,0
22,7.85,16.8,30.6,2,0,0,0,63.1,1
21,3.57,6.8,93.6,2,0,1,0,72.1,0
14,4.41,26.3,23.4,3,0,0,1,100.0,0
4,2.05,4.8,25.3,0,1,0,1,69.0,0
18,3.76,56.7,18.2,0,1,3,0,67.8,0
3,7.88,56.7,9.9,3,0,2,1,50.9,1
9,4.06,29.9,5.5,3,0,0,0,100.0,0
7,0.37,1.6,86.1,4,0,3,1,73.8,0
0,2.17,102.0,40.5,2,0,1,1,61.6,1
19,7.83,74.1,17.1,2,1,2,1,70.2,0
12,7.92,26.9,2.1,2,0,1,1,88.6,0
7,1.92,150.0,0.9,1,1,1,1,93.8,0
12,5.04,1.6,6.5,4,1,1,0,100.0,0
0,0.89,27.0,4.7,3,1,0,0,98.1,0
10,4.75,23.7,78.3,2,0,0,1,80.8,0
12,1.27,0.2,27.2,2,1,0,0,100.0,0
8,6.6,45.9,2.4,1,0,0,0,92.1,0
19,7.53,66.2,48.8,3,0,0,1,72.2,0
5,1.63,109.8,20.3,0,0,1,0,94.9,0
3,3.86,85.9,10.4,1,0,1,0,54.1,1
12,1.09,42.3,5.2,1,1,1,1,100.0,0
21,2.91,13.0,35.8,3,0,0,0,97.9,0
9,0.8,6.2,21.5,3,1,0,0,100.0,0
1,2.34,99.5,3.8,1,0,0,0,51.1,1
23,7.92,112.6,36.3,5,1,1,0,77.1,0
10,0.64,84.0,77.7,4,0,3,0,74.3,0
4,6.91,163.4,4.0,3,0,1,0,51.1,1
14,0.9,154.6,12.1,3,0,2,1,73.3,0
7,4.37,101.3,4.0,6,0,1,0,94.8,0
22,3.78,85.8,45.8,3,1,2,0,61.0,1
7,7.47,135.8,3.7,3,1,1,0,100.0,0
13,1.83,44.1,4.0,0,1,0,0,97.7,0
13,1.68,20.0,46.5,1,0,0,1,83.3,0
5,6.07,19.9,9.4,3,0,0,0,81.0,0
11,5.89,88.7,52.7,0,1,0,0,86.2,0
2,5.68,91.7,1.3,4,1,0,0,87.2,0
15,0.5,29.7,26.9,2,0,2,0,90.5,0
18,2.3,13.9,24.4,2,0,2,0,100.0,0
22,6.77,136.3,5.5,1,0,0,1,60.4,1
7,4.93,151.1,1.4,1,1,1,0,100.0,0
6,4.94,34.4,0.2,5,0,2,0,89.4,0
13,2.58,28.7,36.1,1,1,2,0,80.1,0
16,2.3,38.5,51.1,5,0,0,1,88.1,0
23,7.59,4.5,16.4,3,0,0,0,40.7,1
0,5.9,91.2,8.6,2,1,2,1,49.3,1
5,1.28,16.4,1.4,2,0,0,0,100.0,0
6,7.52,78.9,13.4,1,1,1,0,96.2,0
6,4.78,34.0,59.4,3,0,0,0,100.0,0
11,2.87,88.6,39.3,2,1,1,0,77.6,0
20,3.36,26.1,15.8,1,1,0,1,100.0,0
0,5.89,35.7,2.0,3,1,0,1,61.8,1
19,3.2,64.6,18.5,4,1,3,1,82.4,0
14,4.76,5.5,2.1,1,0,3,0,74.4,0
14,5.77,64.5,42.9,3,0,1,1,100.0,0
16,1.8,7.2,35.4,0,0,2,0,67.1,1
2,7.57,33.8,34.9,2,1,1,0,55.6,1
17,3.04,78.9,0.1,3,0,0,0,100.0,0
5,3.53,49.8,4.3,1,0,0,1,84.5,0
12,5.68,38.5,35.5,1,0,2,0,66.5,1
16,4.99,37.1,15.2,5,0,1,0,100.0,0
14,3.69,47.1,19.5,2,0,1,0,100.0,0
7,5.3,60.2,7.9,2,0,2,0,82.5,0
9,7.25,11.6,29.1,3,1,1,1,89.7,0
11,6.46,102.0,16.5,1,1,1,1,97.0,0
0,6.65,75.4,21.7,4,1,3,0,42.5,1
17,2.29,43.5,10.7,0,0,1,1,90.4,0
2,3.53,4.3,6.1,5,0,1,1,69.9,0
11,4.56,18.7,0.3,1,1,2,0,96.4,0
15,0.64,179.2,1.4,2,1,0,0,100.0,0
1,6.23,40.4,3.4,2,1,0,0,67.2,1
23,2.79,124.6,0.9,2,0,0,1,47.9,1
9,2.48,19.7,30.5,0,1,0,0,100.0,0
0,2.3,60.8,25.7,2,1,1,0,81.7,0
15,2.48,31.7,6.7,1,0,1,0,84.5,0
13,2.9,42.6,17.2,2,1,0,1,100.0,0
15,4.96,97.9,15.5,2,0,2,1,78.7,0
18,4.79,73.8,43.3,1,1,1,0,91.7,0
11,2.27,40.6,2.4,3,0,2,1,81.4,0
19,1.89,284.0,61.7,2,0,1,0,70.0,0
8,6.66,54.3,0.4,0,1,0,0,94.6,0
13,1.01,32.7,26.2,0,1,0,0,100.0,0
3,4.25,162.8,2.0,2,0,1,0,48.0,1
14,4.31,50.3,30.0,4,0,0,0,98.4,0
6,4.72,23.5,4.5,2,1,0,0,100.0,0
16,7.12,183.4,7.6,2,0,1,0,86.6,0
19,5.1,19.5,47.4,1,0,1,0,71.5,0
20,7.8,21.0,26.7,1,0,0,0,81.2,0
22,7.01,20.3,20.0,4,0,2,0,61.3,1
2,1.95,4.0,23.7,0,1,3,0,50.4,1
3,2.16,7.7,12.9,3,0,0,1,66.3,1
22,2.95,9.7,5.1,3,1,2,0,61.5,1
9,3.31,5.0,54.9,0,0,1,0,82.0,0
0,4.56,35.4,46.2,3,1,1,0,77.3,0
6,2.09,86.9,36.3,1,0,0,0,87.3,0
20,2.01,8.8,12.3,6,0,0,0,95.1,0
8,3.24,16.8,22.9,3,0,1,0,86.5,0
1,5.47,147.1,2.5,1,1,3,0,47.4,1
17,5.6,32.1,8.5,1,1,0,1,69.6,0
4,7.82,6.6,6.1,1,0,1,1,47.2,1
8,1.86,29.3,19.6,1,1,0,0,100.0,0
0,3.33,178.4,1.1,1,0,0,1,34.4,1
14,7.73,51.8,9.6,2,0,2,0,72.4,0
10,5.61,0.2,7.1,1,0,0,0,94.8,0
20,4.86,275.5,4.9,3,1,1,1,75.8,0
8,4.46,172.7,21.1,1,1,1,1,76.4,0
4,0.88,106.1,6.9,2,1,0,0,75.8,0
3,7.18,0.3,35.5,1,0,0,0,74.5,0
4,5.12,60.9,3.1,5,1,0,0,87.3,0
10,4.7,299.1,1.0,4,0,0,1,87.2,0
2,4.45,3.6,6.7,5,0,1,1,68.4,0
9,3.32,175.5,2.1,5,0,1,0,100.0,0
20,2.26,93.5,3.8,2,0,1,0,78.6,0
18,6.12,22.9,52.2,4,0,0,1,92.6,0
15,4.22,104.8,2.9,3,1,1,0,92.0,0
21,0.56,3.7,1.8,2,0,1,0,94.0,0
18,3.37,20.9,9.6,2,0,0,1,100.0,0
15,7.45,2.9,4.3,6,0,1,0,100.0,0
20,3.18,26.1,49.7,4,1,1,0,100.0,0
2,3.48,68.5,47.1,2,0,0,0,68.4,0
19,5.1,119.5,47.2,2,1,0,0,91.6,0
7,6.47,145.9,34.1,3,0,1,0,79.7,0
17,5.45,96.9,7.6,1,1,1,1,98.6,0
21,6.85,159.4,8.3,4,0,0,0,97.4,0
11,1.18,158.7,20.0,1,1,2,1,90.2,0
2,7.42,50.9,3.5,4,1,0,1,92.3,0
8,7.26,22.2,7.5,3,0,0,0,100.0,0
9,4.3,257.9,4.4,2,0,0,1,88.2,0
22,5.11,9.3,17.4,5,1,1,0,70.0,0
22,1.94,34.0,25.6,3,0,0,0,81.7,0
13,3.75,42.2,7.0,3,0,1,0,95.1,0
22,1.86,46.5,0.9,2,0,0,1,63.8,1
10,0.47,36.7,8.9,3,1,1,0,100.0,0
9,7.85,127.2,9.4,2,0,1,0,83.2,0
20,2.3,43.9,107.3,2,1,0,0,88.2,0
16,4.87,86.6,9.9,2,0,1,0,90.0,0
12,2.61,8.6,3.4,2,0,1,0,100.0,0
10,3.15,275.0,5.7,3,0,0,0,97.4,0
16,3.36,29.2,23.9,3,1,0,1,100.0,0
18,2.88,8.7,19.7,3,1,0,0,100.0,0
11,5.21,58.2,32.5,0,0,0,0,82.0,0
0,7.7,29.1,9.4,5,0,1,1,66.0,1
2,3.6,123.5,33.9,5,0,0,1,59.4,1
3,7.79,32.0,12.6,0,0,0,1,58.9,1
11,5.44,5.6,40.2,2,1,0,0,100.0,0
14,4.97,197.3,50.7,2,0,1,0,83.4,0
19,2.13,19.1,88.6,3,1,2,0,58.9,1
5,0.78,25.7,5.5,1,1,0,0,100.0,0
18,6.86,43.4,1.7,2,1,1,0,79.8,0
15,4.72,27.9,3.0,0,1,2,0,85.3,0
1,3.49,21.5,103.7,4,1,0,1,82.6,0
8,6.55,14.1,7.9,2,1,0,1,88.3,0
7,2.69,14.5,2.1,3,0,1,1,94.4,0
21,6.33,44.5,8.1,2,0,0,0,86.6,0
22,2.83,100.3,11.2,5,1,1,1,67.9,0
19,7.39,14.6,126.2,2,1,2,0,55.7,1
12,2.36,33.3,12.7,0,1,0,1,100.0,0
11,1.36,51.8,11.7,2,0,0,0,95.2,0
7,5.68,141.5,17.7,2,1,1,1,94.1,0
18,1.55,22.4,4.4,3,0,2,0,99.7,0
2,7.61,132.6,8.1,2,1,0,0,76.4,0
6,5.35,56.7,56.4,1,0,1,0,92.2,0
3,2.08,65.3,23.0,2,0,0,0,66.2,1
11,1.91,69.3,8.9,0,1,0,0,100.0,0
7,7.41,141.6,27.9,2,0,0,0,81.7,0
4,4.98,29.0,2.1,0,0,0,1,47.9,1
9,7.18,0.1,33.7,4,1,0,1,100.0,0
20,1.15,2.2,19.0,4,0,1,0,91.7,0
13,7.43,149.1,52.3,2,1,1,1,93.5,0
19,4.3,3.1,0.7,1,0,2,0,65.7,1
21,5.45,31.5,12.1,2,1,0,1,94.2,0
21,3.17,333.4,12.3,1,0,1,1,59.4,1
8,0.76,89.9,84.3,2,0,0,0,83.3,0
21,7.68,70.0,50.8,1,0,0,0,61.3,1
21,7.96,27.2,24.4,4,1,1,1,94.5,0
23,3.11,55.5,12.4,3,1,2,0,56.0,1
8,7.57,51.8,11.6,3,0,1,0,86.1,0
5,1.59,102.2,20.3,3,0,0,0,100.0,0
14,1.49,85.5,6.5,2,0,1,0,80.5,0
22,0.86,20.1,15.3,3,0,1,0,79.2,0
21,3.31,34.4,25.8,2,0,0,0,76.8,0
13,0.7,10.0,16.6,0,0,1,0,89.4,0
3,3.34,7.0,16.2,2,0,0,0,78.0,0
10,1.37,102.1,9.3,0,1,2,0,87.2,0
17,5.93,48.4,6.6,3,0,1,1,73.5,0
13,6.72,47.2,6.8,2,1,0,1,81.9,0
8,5.6,117.8,25.2,2,0,0,0,100.0,0
8,1.84,97.0,20.2,3,1,1,0,100.0,0
1,6.2,51.7,5.5,1,0,1,0,52.7,1
6,2.22,5.8,21.9,2,0,0,0,100.0,0
16,6.15,4.9,17.3,7,0,0,1,93.4,0
5,4.67,20.8,0.3,0,1,0,0,100.0,0
23,3.12,43.8,7.7,3,0,1,1,66.9,1
1,0.94,143.8,11.5,1,1,2,1,55.2,1
14,6.67,98.7,8.9,2,1,2,0,89.0,0
11,7.54,102.4,63.6,4,0,0,1,88.7,0
19,5.43,7.6,8.3,2,1,0,1,92.4,0
21,7.73,3.1,17.7,4,1,3,0,69.4,0
13,7.49,57.1,24.5,1,0,1,0,73.1,0
15,1.8,124.2,42.1,1,0,2,0,77.9,0
16,5.93,21.0,12.6,4,1,1,0,100.0,0
12,2.99,28.8,1.1,3,0,2,0,84.8,0
4,4.05,88.0,12.5,2,0,1,0,61.1,1
10,1.51,181.6,35.8,0,1,0,0,97.5,0
5,7.81,12.1,1.2,0,0,0,0,81.9,0
11,5.89,379.6,28.5,2,0,2,0,64.3,1
14,2.36,13.0,13.6,1,1,0,0,98.0,0
5,3.16,27.8,17.4,2,1,0,0,100.0,0
5,3.55,68.5,2.0,1,1,0,0,100.0,0
19,6.06,42.4,6.8,0,0,0,1,68.3,0
9,7.43,20.3,4.4,2,0,1,1,84.0,0
4,2.78,41.7,4.7,7,1,0,1,90.2,0
17,3.94,22.5,38.8,2,1,0,1,100.0,0
17,4.87,41.3,8.9,3,0,1,0,84.7,0
19,3.33,127.6,30.7,4,1,1,0,100.0,0
18,4.18,66.4,60.3,4,1,1,0,100.0,0
23,1.11,62.9,7.3,1,0,0,1,57.3,1
13,1.59,19.3,13.2,1,1,0,1,100.0,0
6,3.39,162.5,52.7,3,0,0,0,95.7,0
20,7.35,192.6,40.9,3,1,3,0,73.4,0
6,2.99,43.0,10.9,1,1,1,0,96.2,0
6,2.22,26.5,15.1,3,1,0,0,100.0,0
19,6.02,31.5,41.1,3,0,0,0,100.0,0
21,7.61,148.6,23.5,4,0,0,1,80.8,0
8,3.84,33.9,1.8,1,1,0,0,99.8,0
17,0.37,0.6,79.2,1,0,3,0,81.9,0
22,5.6,6.5,10.1,3,0,0,0,68.9,0
19,3.5,3.7,5.1,1,0,0,0,84.8,0
0,5.49,57.9,35.7,2,0,1,0,49.9,1
15,2.44,117.1,21.9,3,0,0,0,100.0,0
4,0.32,27.1,23.4,1,1,1,0,80.7,0
20,2.95,50.0,21.2,3,0,1,0,85.3,0
1,5.73,4.1,2.8,4,0,2,1,58.7,1
23,3.33,60.8,4.8,2,0,0,0,67.8,0
4,1.99,172.3,45.7,1,0,0,0,46.1,1
10,3.87,94.1,69.3,2,0,1,0,98.2,0
5,6.09,165.0,2.0,1,0,1,0,72.3,0
19,1.22,31.3,24.0,3,0,2,0,59.4,1
9,5.63,36.6,17.5,4,0,2,0,73.0,0
17,5.44,64.8,1.8,4,0,0,0,90.6,0
1,3.15,12.3,24.0,0,0,1,0,49.0,1
10,7.77,197.2,16.7,2,1,1,0,91.1,0
21,7.19,78.6,8.9,0,0,0,0,90.4,0
22,2.73,9.9,31.6,2,0,2,1,48.7,1
5,0.54,26.8,56.6,2,1,1,0,92.4,0
9,2.67,25.2,42.1,3,0,1,1,100.0,0
9,1.88,136.0,82.7,1,1,2,0,89.2,0
13,4.51,149.9,5.6,1,1,0,0,100.0,0
12,7.37,24.5,20.8,1,0,0,1,100.0,0
2,7.0,112.4,13.3,2,1,2,1,33.0,1
18,2.65,20.2,15.2,5,0,2,0,91.5,0
5,3.6,55.4,1.4,0,0,0,0,90.3,0
7,0.58,8.0,10.9,4,1,0,1,100.0,0
20,4.49,139.6,13.5,2,1,1,0,85.9,0
16,0.79,25.6,12.4,1,1,0,0,100.0,0
9,7.53,129.3,10.8,5,0,1,0,100.0,0
21,6.98,73.7,9.3,1,0,2,0,81.1,0
9,1.95,24.5,8.2,0,0,2,0,78.3,0
13,5.69,98.7,7.6,1,1,1,1,76.4,0
5,4.67,12.4,47.1,2,0,4,0,52.9,1
4,6.47,65.3,33.1,3,0,0,0,66.6,1
11,3.96,117.9,16.5,3,0,0,0,100.0,0
13,1.78,63.1,11.5,3,0,1,0,100.0,0
19,5.23,56.4,21.9,1,1,1,1,68.1,0
9,0.92,16.6,29.5,3,1,1,1,100.0,0
21,4.8,59.7,1.7,4,0,1,0,86.4,0
14,1.94,125.3,6.2,2,1,1,1,100.0,0
1,5.57,64.1,35.1,0,0,0,0,70.0,0
17,6.68,21.9,18.3,5,1,0,0,100.0,0
13,1.14,3.6,8.7,2,0,1,0,100.0,0
9,3.38,16.9,41.8,2,0,0,0,94.9,0
11,5.95,147.7,7.5,1,0,0,1,82.0,0
7,1.56,39.2,0.2,1,0,1,0,100.0,0
14,4.66,4.6,5.7,4,1,0,0,100.0,0
13,5.47,56.1,44.3,6,0,0,0,100.0,0
10,3.03,14.0,7.3,3,0,1,1,86.7,0
6,6.71,221.3,14.7,2,1,2,1,49.3,1
9,4.23,114.9,8.1,5,1,1,0,100.0,0
11,5.13,214.4,23.8,3,1,1,0,83.0,0
11,1.38,81.5,18.7,2,1,1,1,90.3,0
7,0.48,14.0,3.2,1,0,1,1,91.3,0
13,0.69,4.8,2.2,2,1,1,0,100.0,0
5,7.26,57.9,17.7,5,1,0,0,100.0,0
12,7.1,4.3,1.2,0,0,0,0,90.5,0
2,6.52,304.2,45.6,3,0,1,1,44.9,1
11,1.84,30.7,19.9,3,1,1,0,95.7,0
18,4.35,87.4,106.8,5,0,0,0,100.0,0
19,6.43,42.5,43.4,2,0,0,1,87.5,0
16,5.49,60.4,22.5,0,1,1,0,99.3,0
17,1.19,63.7,18.0,2,0,0,1,91.8,0
1,7.2,184.0,62.0,2,1,0,0,65.1,1
8,1.54,110.2,15.9,3,0,1,1,100.0,0
15,1.62,10.5,32.9,1,0,0,1,86.8,0
19,7.24,146.7,11.7,3,1,1,0,97.7,0
13,4.03,7.0,19.3,5,0,0,0,100.0,0
20,3.17,15.6,29.1,0,1,2,0,73.0,0
6,4.56,38.4,28.1,3,0,1,0,100.0,0
3,7.86,0.7,27.2,2,0,2,0,61.0,1
2,1.22,9.0,10.5,2,1,0,0,74.0,0
13,6.13,0.7,17.9,1,0,0,0,89.3,0
15,2.87,28.2,17.1,1,0,1,0,88.5,0
6,1.2,14.4,5.6,0,1,1,0,95.2,0
18,3.55,54.8,64.3,1,0,1,0,98.5,0
17,4.53,113.3,2.4,3,1,0,0,100.0,0
8,1.89,29.0,15.8,1,0,2,0,77.5,0
5,3.42,46.6,34.7,2,1,1,0,96.2,0
17,5.19,2.1,1.1,2,0,3,0,70.6,0
16,4.74,41.9,3.5,2,0,0,0,91.4,0
4,5.87,12.7,35.1,3,0,1,0,59.6,1
6,6.74,38.3,13.8,2,0,0,1,93.8,0
11,3.45,56.6,16.8,2,1,1,0,100.0,0
12,3.56,342.8,22.9,1,0,0,1,74.9,0
3,4.12,216.1,1.9,4,1,2,1,63.3,1
22,4.66,43.5,33.0,2,0,0,0,69.3,0
9,1.13,88.1,5.1,5,1,0,0,100.0,0
9,2.71,11.5,24.7,1,0,0,0,100.0,0
1,1.62,50.6,28.3,3,0,1,0,63.6,1
21,3.27,59.1,48.0,2,0,1,0,67.3,1
5,7.79,38.3,2.9,1,1,1,1,100.0,0
23,4.79,26.3,3.2,1,0,0,0,63.1,1
11,3.61,75.2,31.0,1,0,0,1,85.1,0
20,4.66,7.8,16.5,3,0,0,1,100.0,0
4,5.45,61.2,2.5,1,1,0,0,54.1,1
3,3.65,2.3,8.4,0,0,0,0,65.0,1
19,3.75,1.9,58.1,3,0,1,1,85.0,0
19,5.7,14.4,15.2,2,0,0,1,81.6,0
13,0.77,111.7,47.2,1,1,0,1,100.0,0
0,4.46,28.2,26.7,4,1,0,0,83.9,0
22,4.51,79.8,34.3,3,0,1,0,64.3,1
9,6.13,59.1,6.4,2,1,1,1,85.6,0
22,7.87,124.2,15.5,2,0,0,0,35.6,1
20,6.43,5.0,16.1,4,1,1,0,87.2,0
20,4.18,172.1,28.6,1,0,0,0,73.9,0
16,1.6,38.4,15.2,1,0,1,0,95.2,0
16,4.83,37.6,24.7,2,1,1,0,90.1,0
12,6.72,60.1,43.8,1,0,1,1,84.9,0
0,7.48,125.4,9.0,3,1,0,0,71.4,0
9,6.65,188.2,8.7,2,1,1,0,97.4,0
17,1.76,31.4,7.4,3,0,1,0,100.0,0
19,5.79,37.8,7.2,2,1,2,0,78.9,0
13,7.08,12.7,9.1,4,1,1,0,100.0,0
17,5.54,46.6,3.4,3,0,1,0,80.9,0
0,5.58,9.8,6.0,2,1,2,0,65.2,1
11,4.15,19.9,3.1,1,0,1,0,90.1,0
12,5.2,10.7,24.1,3,0,3,0,82.2,0
21,2.57,37.5,45.5,1,0,1,0,83.7,0
7,0.98,53.7,17.4,1,0,2,1,72.1,0
5,6.67,57.9,47.8,3,0,0,0,98.5,0
8,7.56,81.0,15.1,6,1,1,1,84.4,0
4,6.9,147.1,1.1,1,0,2,0,28.6,1
13,2.87,27.8,7.4,3,0,0,0,100.0,0
15,1.02,77.7,10.7,3,0,1,0,94.5,0
19,2.46,26.1,11.7,4,0,1,0,88.8,0
23,6.79,26.5,26.5,2,0,0,0,72.0,0
1,5.35,142.4,13.2,2,1,0,0,83.7,0
5,7.74,39.0,23.3,3,0,0,0,100.0,0
7,2.94,1.6,10.4,2,1,2,1,80.5,0
5,4.55,23.7,8.9,0,0,0,0,90.5,0
19,6.38,74.1,49.0,4,0,1,0,73.5,0
3,2.1,29.8,60.2,3,0,0,0,62.2,1
0,7.72,59.2,14.0,3,1,1,0,69.3,0
20,4.86,12.1,34.7,3,1,1,0,95.2,0
23,0.36,50.5,20.2,4,1,0,0,69.7,0
5,0.49,234.1,27.1,1,0,0,0,87.0,0
7,7.09,30.3,0.3,3,0,0,0,100.0,0
12,5.27,17.9,3.2,2,1,0,1,100.0,0
12,6.18,65.4,1.6,6,0,1,0,94.1,0
23,6.34,46.0,3.4,0,0,1,0,55.2,1
9,3.54,273.6,12.6,0,0,0,0,84.9,0
0,6.45,124.1,30.3,3,1,1,0,83.5,0
10,7.52,31.8,1.0,2,1,0,0,100.0,0
13,1.63,84.6,5.1,3,1,0,0,100.0,0
12,6.18,56.1,7.1,2,1,1,0,100.0,0
12,2.67,67.2,25.1,0,1,1,0,100.0,0
22,2.78,38.5,1.5,1,0,2,0,49.2,1
19,3.48,15.9,0.4,3,0,0,0,92.8,0
6,6.95,1.2,13.5,1,1,1,0,99.0,0
8,0.47,34.0,27.6,3,0,0,0,100.0,0
16,3.64,43.8,5.8,2,0,0,0,97.9,0
9,5.54,7.9,14.1,0,1,0,1,100.0,0
10,1.15,97.0,9.0,3,1,1,0,100.0,0
4,6.4,23.1,29.9,3,1,1,0,76.7,0
6,7.55,43.3,13.6,6,0,2,0,79.9,0
17,1.0,107.9,62.0,3,0,1,1,82.9,0
20,1.48,37.6,31.9,3,1,0,0,100.0,0
18,7.8,75.7,39.0,3,1,0,0,100.0,0
7,1.82,104.2,2.6,1,1,0,0,92.7,0
3,0.91,46.0,10.7,3,1,0,0,73.6,0
3,7.63,16.7,20.5,2,0,0,0,50.0,1
9,7.17,1.4,64.3,1,0,0,0,85.1,0
12,5.35,47.8,1.0,5,0,3,0,89.5,0
21,4.55,84.7,8.8,0,0,4,0,41.1,1
21,7.38,81.4,13.1,2,1,1,0,67.4,1
0,5.35,205.1,5.3,2,1,1,0,54.5,1
16,5.37,72.9,5.6,3,0,0,1,100.0,0
7,6.8,49.7,6.5,3,0,2,0,82.9,0
4,5.33,3.4,40.8,1,0,0,0,53.2,1
13,4.18,81.3,4.1,2,0,0,1,94.8,0
0,3.3,92.0,2.4,2,0,0,0,59.3,1
8,4.17,34.1,0.4,3,0,1,1,99.2,0
13,4.32,9.3,53.7,4,0,0,0,100.0,0
6,3.08,68.1,4.4,1,0,0,0,94.1,0
14,3.75,69.6,13.9,1,1,0,1,99.1,0
11,6.47,41.9,27.6,3,1,0,0,100.0,0
19,3.51,27.5,17.7,4,0,2,1,96.3,0
4,0.5,22.4,7.6,3,1,0,0,100.0,0
1,2.48,11.1,0.4,1,1,1,0,68.0,0
12,2.08,48.0,6.3,2,0,1,0,92.4,0
6,6.41,2.3,56.9,2,0,0,0,97.3,0
16,3.76,13.2,1.0,4,0,0,0,100.0,0
2,2.46,7.0,19.8,2,1,0,1,61.7,1
13,6.54,25.3,13.2,5,0,0,0,100.0,0
23,0.45,10.3,1.1,1,0,1,1,53.7,1
2,1.64,16.7,13.7,2,1,1,0,56.1,1
7,6.67,100.7,12.1,1,1,0,1,100.0,0
20,4.54,3.4,4.0,2,0,0,1,69.1,0
12,6.26,41.2,2.9,3,0,0,1,90.9,0
4,6.75,17.1,0.1,0,1,0,0,70.1,0
5,7.55,104.3,56.6,0,1,0,0,100.0,0
18,0.79,5.6,8.5,0,1,1,0,86.6,0
20,6.45,78.1,46.7,1,1,0,1,66.3,1
8,5.76,58.4,17.7,3,0,1,0,98.5,0
11,1.89,25.7,26.5,5,1,2,1,87.0,0
18,7.47,156.0,38.8,3,1,0,1,100.0,0
4,3.41,86.6,2.9,0,0,2,0,37.6,1
4,7.13,122.1,10.5,2,1,1,0,62.8,1
18,4.96,71.5,5.7,4,0,1,0,100.0,0
4,4.36,121.1,17.6,0,0,0,0,56.7,1
18,1.53,85.3,0.4,1,0,2,0,81.0,0
11,7.34,173.1,13.3,3,1,0,0,100.0,0
23,4.59,35.5,8.3,4,1,0,0,78.3,0
0,0.35,76.7,5.4,3,0,2,1,59.2,1
22,0.44,157.1,13.1,0,0,2,1,40.3,1
5,6.29,92.8,13.2,0,1,0,0,84.6,0
0,1.55,92.5,9.7,0,0,0,0,65.5,1
17,4.91,2.6,14.9,3,1,0,0,100.0,0
12,5.54,124.0,2.5,1,1,0,1,100.0,0
20,2.45,26.4,29.0,3,0,1,0,81.6,0
2,4.68,99.4,30.9,0,1,1,0,57.0,1
1,2.15,114.9,44.0,2,1,1,0,56.4,1
13,7.59,7.2,18.2,3,0,1,0,89.6,0
21,6.92,170.9,6.2,2,0,0,1,81.0,0
9,2.52,21.8,57.5,1,0,0,0,89.0,0
19,4.37,56.6,14.2,1,0,1,0,68.1,0
21,4.15,22.3,11.4,5,0,1,0,86.3,0
20,7.69,0.6,4.5,1,0,2,0,65.0,1
12,3.33,35.5,16.7,2,0,0,0,98.6,0
16,4.63,2.6,57.5,1,0,0,0,92.6,0
12,7.45,29.8,13.7,7,0,1,0,100.0,0
16,1.55,23.0,49.1,1,0,2,0,74.8,0
13,4.54,99.8,35.8,4,1,0,0,100.0,0
12,1.11,49.1,67.1,3,0,0,0,98.1,0
10,5.05,12.4,34.0,3,0,0,1,94.1,0
15,3.12,20.2,8.2,2,0,1,0,100.0,0
18,7.75,70.7,36.5,3,1,1,0,91.0,0
22,3.5,8.5,4.5,1,0,0,0,73.8,0
14,1.35,17.0,1.4,1,0,0,1,88.5,0
2,6.72,2.1,15.7,0,0,2,0,50.9,1
14,6.62,49.0,26.0,4,1,1,0,90.7,0
