hour,distance_km,route_deviation_m,unexpected_stop_s,nearby_safe_zone_count,nearby_police_or_hospital,community_reports_nearby,is_weekend,state,historical_crime_index,safety_score,high_risk
15,1.89,87.6,1.9,4,1,0,0,UTTAR PRADESH,0.3015,100.0,0
10,5.55,95.3,18.6,1,0,0,1,MADHYA PRADESH,0.3,72.5,0
9,5.45,38.1,8.2,2,0,1,0,TAMIL NADU,0.1505,79.8,0
7,4.51,11.7,6.8,3,1,1,0,UTTAR PRADESH,0.3015,100.0,0
16,6.57,40.3,4.9,2,0,1,1,KARNATAKA,0.2109,88.6,0
14,3.78,161.2,14.0,3,0,0,0,UTTAR PRADESH,0.3015,73.2,0
16,6.93,103.1,5.3,0,0,2,1,UTTAR PRADESH,0.3015,77.6,0
18,1.97,36.6,20.5,3,1,2,1,UTTAR PRADESH,0.3015,90.9,0
14,7.71,51.2,88.8,1,1,1,0,DELHI,0.2655,70.8,0
1,1.88,34.9,59.9,2,1,1,1,KARNATAKA,0.2109,57.5,1
3,1.53,1.4,36.0,1,0,1,0,WEST BENGAL,1.0,33.4,1
23,4.95,221.5,1.1,3,1,1,1,GUJARAT,0.2592,43.1,1
6,1.02,58.7,6.2,3,1,0,0,GUJARAT,0.2592,100.0,0
10,1.59,51.6,15.4,2,1,1,0,MAHARASHTRA,0.3375,100.0,0
9,5.91,46.0,17.9,2,0,2,0,GUJARAT,0.2592,61.0,0
23,2.67,55.4,37.7,2,0,0,0,UTTAR PRADESH,0.3015,61.2,0
19,6.46,76.9,40.5,3,0,1,0,WEST BENGAL,1.0,47.7,1
11,1.5,23.7,17.9,1,1,0,1,RAJASTHAN,0.442,97.9,0
16,3.27,18.7,30.5,1,0,1,1,MAHARASHTRA,0.3375,82.9,0
13,3.27,62.8,4.4,1,0,1,0,WEST BENGAL,1.0,87.1,0
15,4.0,91.3,13.6,2,1,2,0,RAJASTHAN,0.442,87.7,0
22,3.46,3.4,41.0,2,0,1,1,WEST BENGAL,1.0,29.8,1
16,3.28,32.0,6.2,1,0,0,0,TAMIL NADU,0.1505,100.0,0
2,2.83,39.6,9.8,2,1,0,1,MADHYA PRADESH,0.3,51.9,1
12,0.42,174.5,2.3,2,0,1,0,RAJASTHAN,0.442,84.8,0
19,5.05,69.6,8.4,2,1,0,1,RAJASTHAN,0.442,74.2,0
0,3.95,37.0,29.7,1,0,0,0,MAHARASHTRA,0.3375,45.9,1
8,3.17,141.0,32.4,4,0,0,1,DELHI,0.2655,95.6,0
4,1.93,185.0,5.4,3,0,0,0,DELHI,0.2655,52.2,1
17,7.16,13.8,12.2,0,1,3,0,UTTAR PRADESH,0.3015,69.8,0
3,2.13,27.8,73.2,0,1,1,0,KARNATAKA,0.2109,47.1,1
14,7.39,24.4,3.9,2,0,1,1,MADHYA PRADESH,0.3,84.4,0
1,1.97,4.5,6.8,2,1,1,1,PUNJAB,0.1003,78.5,0
22,7.78,56.7,9.5,4,0,0,0,RAJASTHAN,0.442,59.1,0
7,3.53,50.4,12.5,2,0,2,1,MADHYA PRADESH,0.3,70.1,0
9,4.4,7.9,14.4,1,1,0,1,MADHYA PRADESH,0.3,100.0,0
18,2.6,393.0,16.0,3,0,2,0,UTTAR PRADESH,0.3015,60.8,0
9,7.53,87.0,10.2,0,1,1,0,RAJASTHAN,0.442,74.0,0
2,2.48,4.1,4.2,1,1,1,0,RAJASTHAN,0.442,52.5,1
21,5.92,22.8,21.2,1,0,0,0,WEST BENGAL,1.0,40.5,1
2,0.46,141.5,37.5,1,0,0,0,TAMIL NADU,0.1505,59.3,0
11,4.6,30.9,33.5,1,0,0,0,TAMIL NADU,0.1505,85.6,0
2,6.01,2.3,19.9,1,0,1,0,UTTAR PRADESH,0.3015,51.5,1
16,3.93,12.6,36.1,1,0,1,1,DELHI,0.2655,66.4,0
6,5.25,98.8,2.8,1,0,1,0,MAHARASHTRA,0.3375,83.4,0
22,6.21,23.2,20.8,3,1,0,1,PUNJAB,0.1003,83.3,0
4,4.15,53.7,19.5,2,1,1,1,RAJASTHAN,0.442,61.6,0
16,1.98,17.2,18.3,4,1,2,0,DELHI,0.2655,97.3,0
0,3.36,32.5,7.6,1,0,0,0,HARYANA,0.2359,58.9,0
2,5.93,64.8,21.2,4,0,1,1,GUJARAT,0.2592,56.0,1
6,2.39,88.0,31.9,3,0,0,0,GUJARAT,0.2592,84.9,0
21,5.17,97.3,9.5,4,0,1,1,MAHARASHTRA,0.3375,66.1,0
23,1.44,18.8,22.5,4,0,0,0,KARNATAKA,0.2109,53.3,1
14,7.46,75.5,7.7,2,0,0,1,MADHYA PRADESH,0.3,72.5,0
8,4.94,94.2,13.6,2,1,1,1,MAHARASHTRA,0.3375,99.5,0
7,3.91,18.7,7.7,3,1,2,0,PUNJAB,0.1003,98.8,0
5,6.55,27.3,51.5,5,1,0,1,UTTAR PRADESH,0.3015,100.0,0
8,6.44,142.1,44.9,2,1,0,0,MAHARASHTRA,0.3375,92.0,0
11,1.05,12.7,1.6,1,1,2,1,HARYANA,0.2359,81.7,0
16,2.66,116.0,26.0,3,0,1,0,UTTAR PRADESH,0.3015,91.2,0
5,3.83,129.8,12.2,4,0,3,1,UTTAR PRADESH,0.3015,76.1,0
0,2.92,112.8,23.0,2,1,2,0,UTTAR PRADESH,0.3015,41.7,1
13,2.74,141.1,16.7,2,1,2,0,KARNATAKA,0.2109,89.4,0
5,3.01,116.7,50.7,3,0,0,1,DELHI,0.2655,100.0,0
9,1.39,12.3,37.9,6,1,0,0,RAJASTHAN,0.442,100.0,0
17,1.22,40.9,67.8,6,0,1,0,MADHYA PRADESH,0.3,98.0,0
21,2.3,67.4,17.0,2,0,0,1,MADHYA PRADESH,0.3,83.2,0
12,0.84,62.3,24.5,2,0,0,0,TAMIL NADU,0.1505,94.9,0
22,4.23,113.3,5.5,3,1,0,0,TAMIL NADU,0.1505,76.2,0
6,1.48,25.6,9.3,4,0,1,1,PUNJAB,0.1003,100.0,0
17,0.82,69.8,85.4,3,0,0,1,MAHARASHTRA,0.3375,94.7,0
23,6.75,116.7,29.4,2,1,0,0,UTTAR PRADESH,0.3015,65.9,0
5,4.82,132.6,4.0,3,0,0,0,MADHYA PRADESH,0.3,89.4,0
17,7.22,16.9,34.4,1,0,0,0,MAHARASHTRA,0.3375,85.1,0
11,7.87,35.4,18.1,1,0,1,0,WEST BENGAL,1.0,58.3,1
21,4.87,24.4,23.1,0,0,1,0,RAJASTHAN,0.442,60.1,0
7,6.43,72.2,18.6,1,0,1,0,UTTAR PRADESH,0.3015,69.5,0
23,1.53,46.8,12.5,2,1,0,0,KERALA,0.4749,45.6,1
19,5.68,125.9,6.7,2,0,1,0,RAJASTHAN,0.442,60.9,0
16,4.53,55.0,19.2,0,0,2,1,MADHYA PRADESH,0.3,61.6,0
0,5.51,45.1,5.0,3,0,0,1,KARNATAKA,0.2109,67.2,0
1,1.11,67.8,3.6,0,1,1,0,RAJASTHAN,0.442,48.0,1
15,7.51,32.1,52.3,3,0,2,0,UTTAR PRADESH,0.3015,54.2,1
11,3.51,23.2,10.6,2,1,1,1,MAHARASHTRA,0.3375,96.7,0
7,6.27,99.4,60.7,3,0,2,1,WEST BENGAL,1.0,58.9,0
20,7.93,138.9,2.6,0,1,0,0,MAHARASHTRA,0.3375,83.4,0
11,7.02,14.0,33.6,2,1,0,0,TAMIL NADU,0.1505,100.0,0
11,2.7,16.5,14.0,3,0,0,0,UTTAR PRADESH,0.3015,100.0,0
7,3.4,2.4,6.8,3,1,1,1,RAJASTHAN,0.442,100.0,0
23,5.29,152.3,5.6,5,0,0,0,RAJASTHAN,0.442,76.5,0
8,4.44,21.9,21.5,4,0,0,0,MAHARASHTRA,0.3375,100.0,0
6,3.46,15.9,8.9,0,0,1,1,MAHARASHTRA,0.3375,64.8,0
16,5.33,29.1,7.7,3,0,0,0,KERALA,0.4749,96.8,0
0,7.3,31.4,16.2,0,0,1,0,RAJASTHAN,0.442,46.6,1
14,2.68,3.6,1.1,2,1,0,1,WEST BENGAL,1.0,99.0,0
13,1.29,2.0,24.5,4,0,1,1,MADHYA PRADESH,0.3,94.5,0
5,5.5,17.2,13.4,5,1,2,1,TAMIL NADU,0.1505,100.0,0
18,4.84,147.0,21.2,1,1,0,1,TAMIL NADU,0.1505,92.4,0
1,7.27,24.7,1.0,1,1,1,0,RAJASTHAN,0.442,40.4,1
23,6.02,49.0,14.8,2,1,0,1,TAMIL NADU,0.1505,71.6,0
20,3.36,90.7,0.3,1,1,1,1,UTTAR PRADESH,0.3015,89.2,0
4,5.18,96.7,45.8,0,0,0,0,KARNATAKA,0.2109,53.8,1
11,6.94,70.6,3.3,3,1,0,0,UTTAR PRADESH,0.3015,96.9,0
4,2.98,7.9,23.5,2,0,2,0,KARNATAKA,0.2109,70.6,0
14,0.41,116.9,7.2,4,1,0,1,MADHYA PRADESH,0.3,100.0,0
8,5.12,65.6,7.7,4,1,1,0,TAMIL NADU,0.1505,100.0,0
11,0.5,45.3,0.5,1,0,0,0,UTTAR PRADESH,0.3015,98.5,0
22,7.52,11.0,4.2,6,1,2,0,TAMIL NADU,0.1505,62.6,0
14,1.6,34.9,109.6,1,1,0,0,KARNATAKA,0.2109,93.6,0
20,3.18,123.8,1.6,1,1,1,0,WEST BENGAL,1.0,56.6,1
15,7.59,10.7,1.5,2,0,1,1,MAHARASHTRA,0.3375,85.9,0
11,0.92,6.5,10.1,3,0,1,0,UTTAR PRADESH,0.3015,87.2,0
0,0.33,50.6,39.5,0,1,0,0,UTTAR PRADESH,0.3015,72.4,0
2,1.1,88.4,16.9,3,0,0,0,KARNATAKA,0.2109,59.6,0
12,7.89,113.1,16.7,1,1,1,0,MAHARASHTRA,0.3375,73.6,0
12,7.78,61.9,20.8,3,0,1,1,KARNATAKA,0.2109,100.0,0
12,3.26,19.3,0.7,0,0,2,1,KARNATAKA,0.2109,83.5,0
20,6.02,1.5,41.7,2,1,1,0,TAMIL NADU,0.1505,66.0,0
2,5.97,3.4,26.4,3,0,2,0,TAMIL NADU,0.1505,60.2,0
15,1.07,136.4,14.1,4,0,1,1,MADHYA PRADESH,0.3,88.4,0
17,2.11,163.9,40.3,1,0,0,0,WEST BENGAL,1.0,63.9,0
15,7.15,6.2,40.2,0,0,0,0,UTTAR PRADESH,0.3015,80.6,0
5,1.58,119.2,17.4,2,0,0,0,DELHI,0.2655,98.0,0
9,4.31,73.3,18.6,2,1,2,1,PUNJAB,0.1003,89.6,0
1,2.18,67.5,75.1,1,0,0,0,WEST BENGAL,1.0,23.8,1
4,4.59,87.4,24.4,5,0,1,0,KERALA,0.4749,56.1,1
19,1.81,40.4,13.3,2,1,1,1,PUNJAB,0.1003,88.7,0
14,1.96,0.6,22.6,4,1,0,1,WEST BENGAL,1.0,94.4,0
20,0.66,129.1,6.2,2,0,0,0,KARNATAKA,0.2109,81.2,0
16,7.92,11.3,17.8,3,0,0,0,TAMIL NADU,0.1505,87.5,0
5,1.17,81.0,5.2,3,1,1,1,UTTAR PRADESH,0.3015,97.4,0
19,3.5,40.5,11.1,0,0,0,0,RAJASTHAN,0.442,69.4,0
16,3.52,15.8,33.1,1,1,1,0,MAHARASHTRA,0.3375,96.5,0
4,2.64,32.8,29.9,1,1,1,0,GUJARAT,0.2592,51.9,1
0,6.41,40.6,1.8,2,0,2,0,UTTAR PRADESH,0.3015,50.0,1
18,2.9,86.3,47.1,1,0,1,0,GUJARAT,0.2592,87.0,0
17,5.12,99.9,64.0,2,0,0,0,TAMIL NADU,0.1505,100.0,0
2,4.48,22.3,5.5,5,0,1,0,TAMIL NADU,0.1505,51.9,1
11,6.95,147.3,3.2,0,1,0,0,UTTAR PRADESH,0.3015,81.6,0
21,6.61,32.0,10.5,2,1,1,0,WEST BENGAL,1.0,75.1,0
19,1.98,69.6,8.0,3,0,1,0,UTTAR PRADESH,0.3015,85.9,0
19,6.08,69.6,30.1,1,0,1,1,UTTAR PRADESH,0.3015,72.2,0
9,6.4,51.6,3.9,3,0,2,1,RAJASTHAN,0.442,69.7,0
2,7.38,147.9,9.0,0,0,1,0,RAJASTHAN,0.442,27.6,1
8,7.72,33.5,20.8,3,1,0,0,UTTAR PRADESH,0.3015,100.0,0
16,5.97,257.5,39.9,4,0,0,0,MADHYA PRADESH,0.3,91.0,0
20,3.76,70.5,6.4,2,0,0,1,MAHARASHTRA,0.3375,92.6,0
15,2.56,31.8,7.4,3,0,1,0,UTTAR PRADESH,0.3015,95.0,0
0,6.96,146.9,48.7,2,1,0,0,DELHI,0.2655,47.2,1
14,7.35,127.8,34.7,3,1,2,0,WEST BENGAL,1.0,75.1,0
4,1.05,103.3,12.3,2,0,2,0,KERALA,0.4749,38.7,1
14,4.57,7.1,11.3,2,1,0,0,TAMIL NADU,0.1505,99.7,0
9,1.29,15.8,18.4,2,1,1,0,RAJASTHAN,0.442,92.0,0
12,2.24,84.7,21.8,4,0,0,1,HARYANA,0.2359,91.3,0
14,3.25,204.5,2.4,2,1,0,1,DELHI,0.2655,90.2,0
15,2.7,72.0,1.4,1,1,0,0,TAMIL NADU,0.1505,78.9,0
0,5.81,34.7,52.2,5,1,2,0,WEST BENGAL,1.0,39.0,1
23,0.91,101.6,61.7,2,1,0,1,MAHARASHTRA,0.3375,89.0,0
13,5.03,3.2,12.4,0,1,2,0,WEST BENGAL,1.0,73.0,0
12,4.78,62.4,21.1,3,0,0,0,KARNATAKA,0.2109,100.0,0
9,6.36,9.3,21.7,2,1,0,0,WEST BENGAL,1.0,100.0,0
2,1.04,22.9,21.0,1,1,1,1,UTTAR PRADESH,0.3015,55.6,1
15,2.86,24.3,12.8,2,0,0,0,RAJASTHAN,0.442,85.2,0
8,5.67,14.1,5.4,2,0,0,1,RAJASTHAN,0.442,74.4,0
21,5.78,169.9,38.9,3,1,0,1,UTTAR PRADESH,0.3015,83.4,0
15,3.76,52.0,2.7,4,1,0,1,MAHARASHTRA,0.3375,100.0,0
10,3.86,197.5,14.8,1,0,0,1,HARYANA,0.2359,84.6,0
0,7.73,147.4,28.7,3,1,0,0,UTTAR PRADESH,0.3015,56.4,1
13,2.81,85.7,3.9,2,0,1,1,UTTAR PRADESH,0.3015,67.3,0
20,1.46,141.1,11.6,1,1,1,0,UTTAR PRADESH,0.3015,71.0,0
11,7.64,34.4,12.8,2,0,1,1,WEST BENGAL,1.0,48.5,1
15,6.53,7.2,52.7,3,1,2,1,MADHYA PRADESH,0.3,65.0,0
2,2.13,47.9,6.5,1,1,0,0,WEST BENGAL,1.0,54.8,1
9,6.9,31.2,0.3,4,0,0,0,KERALA,0.4749,99.7,0
19,2.24,160.0,17.4,1,1,1,0,PUNJAB,0.1003,75.4,0
10,6.67,57.9,29.0,3,0,1,0,DELHI,0.2655,86.8,0
21,5.14,54.9,47.1,2,0,0,0,GUJARAT,0.2592,66.6,0
9,4.02,72.3,9.9,3,1,0,1,MAHARASHTRA,0.3375,94.5,0
19,7.45,4.1,15.2,4,0,1,0,MADHYA PRADESH,0.3,76.9,0
15,6.53,48.2,2.2,0,1,1,0,MAHARASHTRA,0.3375,88.4,0
22,1.3,42.5,15.7,3,1,0,0,GUJARAT,0.2592,78.6,0
12,5.73,2.4,2.3,1,1,0,1,UTTAR PRADESH,0.3015,89.2,0
11,6.38,25.1,0.0,1,0,1,0,UTTAR PRADESH,0.3015,73.8,0
8,4.47,94.2,50.7,3,1,0,0,RAJASTHAN,0.442,91.7,0
15,2.43,32.5,15.3,1,1,0,0,MADHYA PRADESH,0.3,100.0,0
23,2.11,40.7,12.5,2,1,1,1,TAMIL NADU,0.1505,67.2,0
4,7.8,13.2,15.3,0,1,2,1,RAJASTHAN,0.442,37.5,1
22,3.66,2.7,45.3,5,1,3,0,WEST BENGAL,1.0,33.6,1
23,4.29,4.1,23.3,3,0,2,0,MAHARASHTRA,0.3375,40.1,1
18,4.91,56.1,74.2,2,0,0,0,GUJARAT,0.2592,88.4,0
13,1.07,8.2,23.3,0,1,2,1,RAJASTHAN,0.442,80.2,0
20,0.93,88.6,8.4,6,1,1,1,RAJASTHAN,0.442,63.2,0
6,1.83,136.0,13.0,2,0,2,1,MADHYA PRADESH,0.3,71.1,0
15,0.8,46.4,19.3,2,0,2,0,MADHYA PRADESH,0.3,79.0,0
19,7.22,44.8,40.1,2,1,2,1,GUJARAT,0.2592,56.6,1
19,1.44,5.6,23.6,2,0,1,0,MADHYA PRADESH,0.3,79.3,0
14,2.04,99.5,7.0,3,1,0,1,KERALA,0.4749,100.0,0
9,4.44,12.6,17.7,3,1,0,1,UTTAR PRADESH,0.3015,100.0,0
22,7.2,36.3,15.6,7,0,0,0,MAHARASHTRA,0.3375,59.6,0
16,0.68,16.0,19.2,2,1,1,0,PUNJAB,0.1003,83.6,0
18,1.96,7.4,5.7,3,1,2,1,RAJASTHAN,0.442,100.0,0
14,5.82,147.7,43.7,4,1,3,0,GUJARAT,0.2592,80.9,0
21,4.3,96.4,6.9,2,1,0,1,RAJASTHAN,0.442,84.0,0
11,4.88,4.7,2.9,4,0,0,1,WEST BENGAL,1.0,74.5,0
13,0.43,51.2,11.2,2,0,1,1,UTTAR PRADESH,0.3015,92.0,0
19,6.97,12.0,2.8,2,0,0,0,MADHYA PRADESH,0.3,87.7,0
12,4.76,5.6,12.8,2,0,2,0,GUJARAT,0.2592,67.2,0
5,6.72,2.7,7.3,1,0,3,1,RAJASTHAN,0.442,64.6,0
18,7.72,26.6,14.0,1,1,0,0,UTTAR PRADESH,0.3015,100.0,0
9,5.94,109.3,8.5,6,0,0,1,MAHARASHTRA,0.3375,100.0,0
2,0.54,127.0,6.5,1,1,0,0,UTTAR PRADESH,0.3015,72.9,0
8,5.78,134.9,23.3,2,0,0,0,MAHARASHTRA,0.3375,84.9,0
1,4.64,48.3,0.4,6,0,0,0,KERALA,0.4749,74.9,0
21,1.1,70.9,22.2,3,1,1,1,RAJASTHAN,0.442,83.2,0
23,2.38,6.3,12.6,5,0,3,0,MAHARASHTRA,0.3375,49.4,1
6,1.6,35.7,36.7,2,0,1,0,WEST BENGAL,1.0,89.1,0
21,7.42,54.6,12.7,3,1,0,0,UTTAR PRADESH,0.3015,74.0,0
17,6.42,5.2,18.5,3,0,0,0,UTTAR PRADESH,0.3015,80.6,0
22,5.7,44.4,15.3,3,1,2,1,KARNATAKA,0.2109,50.9,1
3,6.18,196.5,27.0,3,1,2,0,MADHYA PRADESH,0.3,67.4,0
1,4.93,52.1,20.3,5,0,0,0,GUJARAT,0.2592,64.1,0
22,6.89,107.4,114.7,1,1,2,0,MAHARASHTRA,0.3375,33.1,1
6,2.06,14.2,0.6,5,0,0,0,MADHYA PRADESH,0.3,100.0,0
14,2.23,39.9,92.7,2,0,0,0,HARYANA,0.2359,83.5,0
21,4.86,46.0,19.0,5,0,2,1,DELHI,0.2655,80.0,0
8,6.54,7.1,48.2,3,0,1,0,KERALA,0.4749,78.9,0
2,6.74,76.7,16.4,1,1,0,0,UTTAR PRADESH,0.3015,44.5,1
18,7.82,105.4,7.6,4,0,2,1,PUNJAB,0.1003,83.8,0
10,6.17,41.8,14.9,1,1,0,0,GUJARAT,0.2592,86.6,0
0,2.09,8.4,6.4,2,0,4,1,GUJARAT,0.2592,44.9,1
8,2.08,21.3,3.9,1,0,2,0,TAMIL NADU,0.1505,69.5,0
12,3.73,23.6,71.6,2,1,1,0,PUNJAB,0.1003,100.0,0
21,5.31,62.2,27.3,1,0,1,1,MAHARASHTRA,0.3375,62.1,0
5,4.25,6.4,5.7,0,1,1,0,KARNATAKA,0.2109,100.0,0
12,0.82,25.9,26.7,2,1,1,0,TAMIL NADU,0.1505,87.4,0
4,4.01,26.4,12.7,1,1,1,0,KARNATAKA,0.2109,62.6,0
6,6.59,8.9,69.5,4,0,0,0,KARNATAKA,0.2109,95.4,0
6,2.15,1.4,2.1,2,0,1,1,UTTAR PRADESH,0.3015,78.8,0
12,5.19,111.3,37.9,3,1,0,0,MAHARASHTRA,0.3375,100.0,0
15,2.38,14.1,45.3,2,0,2,1,MAHARASHTRA,0.3375,61.0,0
2,4.58,17.2,15.6,2,1,2,0,KARNATAKA,0.2109,40.1,1
1,5.7,25.0,0.7,1,1,0,1,KARNATAKA,0.2109,71.3,0
17,1.9,5.2,10.3,3,0,2,0,GUJARAT,0.2592,81.9,0
7,5.99,85.9,13.1,5,0,1,0,GUJARAT,0.2592,83.0,0
14,5.51,7.9,12.6,4,1,1,0,MADHYA PRADESH,0.3,100.0,0
1,2.71,43.2,78.0,2,1,4,0,RAJASTHAN,0.442,21.4,1
14,7.19,23.4,9.1,1,1,2,0,TAMIL NADU,0.1505,82.0,0
21,6.31,26.9,32.0,6,1,1,1,HARYANA,0.2359,91.6,0
10,4.31,22.7,21.6,2,1,0,1,TAMIL NADU,0.1505,98.6,0
13,0.94,6.1,71.4,6,0,0,0,HARYANA,0.2359,100.0,0
7,3.69,49.3,1.6,2,0,2,1,PUNJAB,0.1003,87.8,0
6,2.84,34.9,15.9,3,1,1,1,MAHARASHTRA,0.3375,92.4,0
1,2.32,108.7,31.2,1,0,0,0,KARNATAKA,0.2109,65.6,0
11,5.26,25.7,1.3,0,0,1,0,WEST BENGAL,1.0,57.0,1
22,7.4,121.6,35.4,1,1,0,0,WEST BENGAL,1.0,38.9,1
2,1.43,16.4,4.1,3,1,0,0,UTTAR PRADESH,0.3015,79.2,0
9,6.01,28.4,27.8,2,1,0,0,UTTAR PRADESH,0.3015,100.0,0
20,5.09,10.9,58.7,2,1,0,0,UTTAR PRADESH,0.3015,86.2,0
11,5.44,11.0,8.1,3,1,2,0,TAMIL NADU,0.1505,100.0,0
18,6.81,65.5,0.1,3,0,0,0,RAJASTHAN,0.442,82.5,0
9,3.19,35.5,31.3,3,1,1,0,MAHARASHTRA,0.3375,100.0,0
14,4.76,19.3,19.9,2,0,0,1,WEST BENGAL,1.0,82.9,0
23,2.43,170.6,28.4,3,0,0,0,MAHARASHTRA,0.3375,57.5,1
14,2.49,49.1,0.5,0,0,0,0,DELHI,0.2655,89.7,0
19,4.25,134.7,4.2,1,1,0,0,MAHARASHTRA,0.3375,76.7,0
16,0.36,180.6,19.0,1,0,1,0,RAJASTHAN,0.442,79.6,0
2,2.21,56.8,3.5,1,1,1,0,PUNJAB,0.1003,58.1,1
3,1.47,3.3,1.0,2,1,2,0,DELHI,0.2655,46.8,1
14,1.22,90.9,66.5,0,0,0,0,TAMIL NADU,0.1505,91.1,0
8,3.26,168.0,7.8,1,0,0,0,KARNATAKA,0.2109,85.3,0
11,1.1,61.6,11.7,1,1,0,1,RAJASTHAN,0.442,84.7,0
11,1.49,4.7,17.1,3,0,0,0,KARNATAKA,0.2109,100.0,0
19,5.45,91.4,6.5,1,1,1,0,UTTAR PRADESH,0.3015,82.0,0
23,5.32,77.2,25.7,3,1,1,1,WEST BENGAL,1.0,45.8,1
23,7.58,11.5,0.6,3,0,1,0,UTTAR PRADESH,0.3015,69.3,0
1,7.39,16.0,8.2,2,1,1,0,KARNATAKA,0.2109,67.6,0
17,7.03,35.9,59.3,2,0,1,0,UTTAR PRADESH,0.3015,84.3,0
17,5.62,4.4,6.2,1,1,0,1,UTTAR PRADESH,0.3015,87.7,0
20,2.35,21.6,4.7,1,0,3,0,RAJASTHAN,0.442,46.1,1
10,1.67,109.9,2.1,3,0,0,0,KARNATAKA,0.2109,90.6,0
12,7.61,73.0,3.9,0,1,0,0,UTTAR PRADESH,0.3015,91.4,0
10,7.69,106.3,5.3,1,0,1,0,WEST BENGAL,1.0,72.7,0
8,4.18,52.4,103.9,2,0,1,1,MAHARASHTRA,0.3375,66.6,0
5,4.52,1.8,4.7,3,1,1,0,GUJARAT,0.2592,99.6,0
15,0.34,28.0,31.8,1,1,0,0,UTTAR PRADESH,0.3015,99.2,0
0,1.44,30.9,3.6,2,0,0,0,KERALA,0.4749,53.5,1
17,4.5,126.0,5.8,3,1,3,1,UTTAR PRADESH,0.3015,71.9,0
20,1.7,13.1,28.7,4,0,1,0,RAJASTHAN,0.442,69.5,0
5,3.99,31.5,1.9,0,0,2,0,UTTAR PRADESH,0.3015,69.6,0
5,6.42,1.8,15.6,2,1,1,0,RAJASTHAN,0.442,95.1,0
12,6.47,40.2,14.9,2,1,1,0,WEST BENGAL,1.0,84.6,0
20,6.93,222.7,4.2,2,1,1,1,UTTAR PRADESH,0.3015,71.3,0
2,2.11,14.7,18.7,1,0,0,0,HARYANA,0.2359,60.6,0
10,3.63,33.8,17.8,2,0,0,0,WEST BENGAL,1.0,71.2,0
5,5.13,1.2,11.0,2,1,1,1,UTTAR PRADESH,0.3015,96.0,0
20,4.77,63.5,6.9,2,1,1,0,MAHARASHTRA,0.3375,96.2,0
21,7.99,27.1,1.8,4,0,2,1,UTTAR PRADESH,0.3015,75.3,0
2,2.43,48.3,41.4,3,1,0,0,UTTAR PRADESH,0.3015,66.4,0
3,0.85,33.8,8.1,0,0,0,0,UTTAR PRADESH,0.3015,73.1,0
3,3.29,53.8,4.4,2,0,1,0,RAJASTHAN,0.442,47.2,1
19,4.29,17.9,85.3,0,0,0,1,UTTAR PRADESH,0.3015,62.8,0
21,3.28,24.4,50.6,1,0,0,0,KERALA,0.4749,75.5,0
8,2.76,9.0,16.2,5,1,0,0,TAMIL NADU,0.1505,100.0,0
3,2.28,38.4,14.1,0,1,2,1,KERALA,0.4749,15.0,1
15,3.59,344.8,8.9,1,1,0,1,UTTAR PRADESH,0.3015,79.3,0
21,5.61,101.9,16.2,5,0,2,0,DELHI,0.2655,83.5,0
21,1.45,24.4,10.6,1,1,1,1,MAHARASHTRA,0.3375,68.0,0
10,6.96,47.1,26.8,3,1,0,0,RAJASTHAN,0.442,100.0,0
18,5.24,16.0,102.0,5,1,1,0,GUJARAT,0.2592,100.0,0
22,1.13,130.7,11.2,0,1,2,0,RAJASTHAN,0.442,35.2,1
19,0.48,6.5,0.4,1,0,3,0,MAHARASHTRA,0.3375,51.6,1
11,0.7,47.1,25.7,2,1,0,0,GUJARAT,0.2592,100.0,0
6,1.0,22.0,49.3,2,0,2,0,MADHYA PRADESH,0.3,77.6,0
8,5.26,64.6,1.9,3,0,0,0,WEST BENGAL,1.0,86.5,0
8,7.54,24.7,97.6,3,0,1,0,MAHARASHTRA,0.3375,83.5,0
23,1.33,44.3,25.3,2,1,0,1,RAJASTHAN,0.442,64.2,0
17,2.49,10.8,3.8,4,1,0,0,PUNJAB,0.1003,100.0,0
20,6.97,27.4,27.4,1,1,0,0,UTTAR PRADESH,0.3015,76.9,0
18,4.19,113.8,3.2,2,1,3,1,UTTAR PRADESH,0.3015,86.6,0
11,3.59,16.7,2.1,1,1,0,1,UTTAR PRADESH,0.3015,96.0,0
18,3.94,61.7,8.4,3,0,1,1,HARYANA,0.2359,91.2,0
15,1.08,82.8,3.0,1,0,0,0,KARNATAKA,0.2109,78.6,0
17,1.99,344.2,40.6,4,0,1,0,WEST BENGAL,1.0,45.7,1
7,7.71,49.3,2.2,0,0,1,1,KERALA,0.4749,63.6,0
5,5.25,115.4,14.9,1,1,0,1,RAJASTHAN,0.442,100.0,0
4,2.5,22.7,4.0,1,0,1,0,HARYANA,0.2359,49.6,1
6,7.59,92.7,14.1,5,0,0,1,RAJASTHAN,0.442,87.7,0
23,3.36,39.1,16.0,0,0,2,0,MAHARASHTRA,0.3375,35.8,1
22,1.38,8.8,7.5,2,0,1,1,RAJASTHAN,0.442,34.8,1
3,7.73,94.2,20.5,1,0,0,1,PUNJAB,0.1003,51.7,1
13,5.43,5.2,16.8,4,0,0,0,HARYANA,0.2359,96.0,0
22,6.1,117.2,37.0,2,1,2,0,MADHYA PRADESH,0.3,35.4,1
18,0.47,14.6,27.3,6,0,0,1,UTTAR PRADESH,0.3015,100.0,0
